0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014834	0.049349	-0.004224	-0.006174	-0.001790	0.147356	-0.004030	-0.006518	0.050133	0.174970	-0.034335	0.001103	-0.032007	-0.000966	-0.007352	-0.003141	0.000911	-0.001022	0.258480	0.187400	-0.006464	0.172087	0.165282	0.000343	0.191803	0.001884	-0.004006	0.000019	0.309028	0.115504	0.246145	0.287808	0.133161	0.095507	0.300742	0.222341	0.197299	0.224287	-0.202551	1.138464	1.587588	-0.001193	-0.075506	0.000983	1.006051	-0.036730	-0.075020	1.143470	1.273261	-0.877282	0.018277	-0.875936	0.007150	-0.059232	-0.009944	0.010618	-0.009674	1.984798	1.250425	-0.048079	2.045900	1.052930	0.027216	1.225296	0.032194	-0.027180	-0.001109	1.749739	-2.731327	-1.595726	-2.048021	-3.180742	-2.346355	-3.462509	-1.863105	-2.121756	-3.102702	-3.886741	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041014	0.109874	-0.107246	-0.003209	-0.474421	0.593561	-0.138622	-0.026521	0.062873	0.752178	-0.722249	-0.001735	-0.579598	0.092887	0.002425	-0.167800	0.006518	-0.000393	-0.044336	-0.161192	-0.186316	-0.102997	-0.241564	-0.051951	-0.274963	-0.113664	-0.001228	-0.200424	-0.058306	-0.073010	-0.295985	-0.304478	-0.328005	-0.274668	-0.236270	-0.311288	-0.264371	-0.387898	-0.606968	-0.764526	-0.395988	-0.701441	0.010462	-2.605207	3.932775	-0.670371	-0.220535	-0.466234	5.666728	-3.936438	-0.026657	-2.940547	0.664922	0.038091	-0.690065	0.031178	-0.005979	-0.639215	-1.261090	-0.981145	0.296853	-1.690922	-0.200708	-1.273015	-0.460643	0.001066	-0.799464	-0.333209	0.543492	1.117764	0.968453	-0.212851	0.810177	-0.381164	1.296101	1.167334	0.183597	-0.469390	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.022255	0.004352	0.174465	0.128856	-0.647467	0.877290	-0.074233	0.299470	-0.075871	0.722269	-0.270332	0.005128	-0.142260	0.087649	0.047905	0.234680	0.053413	0.028100	0.081913	0.257653	0.391889	0.283217	0.398691	0.213723	0.306983	0.274684	0.032425	0.443319	0.080260	0.073958	0.598668	0.621253	0.637073	0.585823	0.393956	0.586390	0.510188	0.734242	1.314603	1.306415	0.341444	1.334954	0.632428	-3.489040	3.274345	-0.359262	1.610303	0.602280	-0.108646	-1.321320	0.065130	-0.784206	-0.159099	0.094638	0.922033	0.208276	0.177784	0.777391	2.028584	1.993792	-0.574795	2.508214	0.885921	2.029526	1.088028	0.106978	1.795199	0.019308	0.377585	-2.390454	-2.442558	2.124101	-0.080011	2.198746	-1.441114	-1.049154	1.248237	2.949103	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.193887	-0.537050	-0.007306	0.068326	-1.099636	0.920402	-0.399439	0.313199	-0.203519	-0.572547	0.058027	-0.004821	0.205155	-0.139725	-0.137929	-0.040141	-0.129714	-0.087733	-0.305547	-0.171836	-0.187956	-0.433559	-0.167160	-0.266874	0.228734	-0.203443	-0.105807	-0.256822	-0.318943	-0.010414	-0.396225	-0.496373	-0.302658	-0.373154	-0.268022	-0.347533	-0.315649	-0.382555	-0.391893	-1.255598	-0.847534	-0.399713	0.376213	-4.411634	4.377011	-1.651511	1.234086	-0.839900	-3.502240	2.453855	-0.057513	2.998641	-0.473631	-0.402065	-0.168458	-0.527488	-0.521221	-1.225615	-0.928039	-0.684768	-1.896279	-0.107396	-1.105958	-0.735829	-0.811868	-0.372799	-1.070409	-0.484725	-0.771248	0.585021	1.306375	-1.373186	-1.227385	-0.693053	-0.342033	-0.576405	-0.929285	-1.516604	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.589979	1.028369	-0.085776	0.101764	-0.131440	0.331174	-0.067044	0.019001	0.622901	-1.163136	0.840099	0.006467	0.910172	-0.034833	0.269163	0.133279	0.218979	0.192639	0.707695	0.257990	0.086572	0.623722	0.130596	0.294351	-0.655290	0.157403	0.277896	0.131485	0.810292	0.059741	0.296783	0.415467	-0.020855	0.172786	0.210607	0.166777	0.105974	0.080197	-0.771971	1.978680	2.067874	-0.546328	0.175189	-1.376803	1.921614	-0.393875	-0.394322	1.553105	-2.726104	0.190582	0.069012	1.059071	-0.232462	0.853496	0.618445	0.942728	1.125758	2.466635	0.350136	-0.398655	4.800104	-1.727194	1.103713	-0.409007	0.720614	1.006506	0.494880	1.754133	1.259860	0.328121	1.079145	0.453871	2.859861	-0.598438	2.393973	2.583683	0.359263	-0.474942	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.479873	1.521075	-0.588285	-0.034077	0.450593	-0.852532	0.424978	-0.524690	-0.360444	-2.811374	1.231623	-0.008633	1.355604	-0.396484	-0.099504	-0.694989	-0.153872	-0.052737	-0.233431	-0.601709	-0.411755	0.543195	-0.703878	0.213959	-1.312561	0.120827	-0.304805	-0.061926	-0.473828	-0.513386	0.317243	0.477078	0.387114	0.557680	0.247407	0.333469	0.672496	0.347356	1.334475	-1.568367	-1.048945	-0.587916	0.435875	-0.227638	1.000151	2.129933	-1.252357	-1.132719	-0.933598	-1.174346	-0.043496	0.553216	-0.284177	-0.409017	-2.195727	-0.905986	-0.170264	-1.373878	-1.359717	-1.262145	2.495491	-3.134959	1.164539	0.138180	0.145121	-1.224930	0.496342	-2.325484	-0.789084	-2.462310	-1.878101	0.828035	-0.488237	-2.209078	-1.458544	-1.509937	0.568690	2.213881	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.297216	-1.616457	0.274209	0.128573	1.549596	-2.157868	1.110641	-0.785694	-0.294848	-3.006115	1.901774	0.006483	1.834164	-0.227176	0.407131	-0.574559	0.374936	0.223946	-0.252650	0.330311	0.220357	-0.207702	0.060443	0.413955	1.729909	0.074730	0.085553	0.249872	-0.377985	0.033317	-0.432029	-0.196291	-0.396985	-0.707105	-0.526289	-0.606013	-0.665145	-0.416422	-0.300789	0.513292	-0.815231	1.136111	0.096791	-1.106754	1.106780	2.092754	-2.864439	0.227060	1.695740	-0.008731	0.025794	1.564118	-0.246202	1.201170	-3.114884	1.291855	0.213997	0.494289	2.064520	1.124491	-1.088932	2.279523	1.508774	1.697340	-0.066849	0.656327	-0.076711	0.948587	0.137931	2.206979	1.759530	-0.125885	-0.995635	-0.466774	1.134448	-0.507063	0.745946	0.225089	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.098449	-0.424662	0.462833	-0.500673	1.956368	-2.623266	0.452955	-0.749954	0.948006	0.029275	0.468441	-0.011495	-0.207088	-0.256495	0.009210	-0.632831	0.126936	-0.578499	0.666756	0.346357	0.306700	-0.129334	0.714904	-0.240614	-0.257553	-0.454350	0.031419	-0.352263	0.971864	0.802279	1.013220	0.813306	0.461946	0.673908	0.666581	0.907572	0.326034	0.615348	-0.377198	0.316836	1.232238	-0.570198	-0.192542	-0.943515	0.125350	0.556253	-0.313488	0.824263	-1.995732	-1.009660	-0.022627	-1.769573	-0.831118	0.652587	-3.765004	1.553460	-1.336289	0.503845	-2.017120	1.233383	-2.311844	-0.376255	0.113961	-2.781052	-0.550040	-0.308967	-0.539838	0.094195	0.971886	-1.684604	-1.406770	-0.594912	0.769983	3.031963	-1.348768	1.264740	-1.673108	-1.928106	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.211599	2.664207	-0.460840	-0.081127	2.482473	-2.363664	0.294521	0.132567	-0.922005	2.778814	-1.101761	0.014294	-1.810913	0.744439	0.195110	-0.487810	0.512316	0.003782	-0.535016	-1.209888	-0.137835	-0.561637	-0.776738	0.307352	-2.429031	0.523209	-0.084550	0.064422	-0.761839	-0.915293	-0.572357	-1.149274	-0.487699	-0.406018	-0.454359	-0.937325	0.083802	-0.811882	-0.031022	-0.729673	0.779125	-0.424746	0.856804	0.563303	0.893279	-1.694972	2.519671	-1.027520	0.765018	2.345573	0.021324	0.807123	1.606467	0.633025	-3.169568	1.912668	-0.229651	1.037801	0.260204	0.498404	0.525196	0.396553	1.948723	0.963703	1.247141	-0.625966	0.796989	-0.139328	-1.868741	0.096210	0.577676	0.051162	0.845743	-0.077004	0.376062	-0.095692	0.380451	0.285134	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.970769	-1.499180	-0.414440	-0.266811	0.928690	-1.087724	-0.489980	0.269132	0.795949	2.323792	-0.683352	-0.015107	-0.937229	0.019956	-0.008862	-0.498749	0.013227	0.246393	0.723392	1.637295	0.199557	1.172485	0.792226	0.371298	2.788668	-0.066070	-0.228090	0.312478	0.537802	0.007446	0.631174	0.540380	0.550388	0.493568	0.390816	0.981626	0.181791	0.981063	0.698551	0.987737	-2.197517	0.359246	-1.534577	-1.057305	-1.571669	-3.665249	1.666935	0.810160	-1.314172	-0.588802	-0.029612	-0.951789	-1.340340	0.115115	-2.881279	0.196845	0.309820	-0.835683	0.432576	-0.772287	1.446368	-1.267264	0.827602	1.149456	-1.181359	0.107705	-0.974140	-0.249025	1.080192	1.300774	0.054220	-0.247269	-1.373616	-2.771085	0.789093	-0.768700	1.009117	1.667817	
